sigla_tribunal,procedimento,ramo_justica,sigla_grau,uf_oj,municipio_oj,id_ultimo_oj,nome,mes_cnm1,mes_sent,casos_novos_2025,julgados_2025,prim_sent2025,suspensos_2025,dessobrestados_2025,cumprimento_meta1,distm2_a,julgm2_a,suspm2_a,cumprimento_meta2a,distm2_b,julgm2_b,suspm2_b,cumprimento_meta2b,distm2_c,julgm2_c,suspm2_c,cumprimento_meta2c,distm2_ant,julgm2_ant,suspm2_ant,cumprimento_meta2ant,mes_senth,IC2024,IC2025,cumprimento_meta3,quant_sent24,quant_conc24,quant_sent25,quant_conc25,distm4_a,julgm4_a,suspm4_a,cumprimento_meta4a,distm4_b,julgm4_b,suspm4_b,cumprimento_meta4b,distm6_a,julgm6_a,suspm6_a,cumprimento_meta6a,distm7_a,julgm7_a,suspm7_a,cumprimento_meta7a,distm7_b,julgm7_b,suspm7_b,cumprimento_meta7b,distm8_a,julgm8_a,suspm8_a,cumprimento_meta8a,distm8_b,julgm8_b,suspm8_b,cumprimento_meta8b,distm10_a,julgm10_a,suspm10_a,cumprimento_meta10a,distm10_b,julgm10_b,suspm10_b,cumprimento_meta10b
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,CARACARAI,2781,COMARCA DE CARACARAÍ,11,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,CARACARAI,2781,COMARCA DE CARACARAÍ,11,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,CARACARAI,2781,COMARCA DE CARACARAÍ,11,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,CARACARAI,2781,COMARCA DE CARACARAÍ,12,01,0,1,1,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,CARACARAI,2781,COMARCA DE CARACARAÍ,12,02,0,1,1,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,CARACARAI,2781,COMARCA DE CARACARAÍ,12,03,0,2,2,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,CARACARAI,2781,COMARCA DE CARACARAÍ,12,04,0,3,3,0,1,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,CARACARAI,2781,COMARCA DE CARACARAÍ,12,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,CARACARAI,2781,COMARCA DE CARACARAÍ,12,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,CARACARAI,2781,COMARCA DE CARACARAÍ,12,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,CARACARAI,2781,COMARCA DE CARACARAÍ,12,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,CARACARAI,2781,COMARCA DE CARACARAÍ,12,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,CARACARAI,2781,COMARCA DE CARACARAÍ,,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,01,01,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,01,02,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,01,03,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,01,04,1,1,1,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,01,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,01,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,01,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,01,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,01,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,01,,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,02,02,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,02,03,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,02,04,1,1,1,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,02,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,02,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,02,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,02,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,02,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,02,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,02,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,02,,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,03,01,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,03,02,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,03,03,1,1,1,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,03,04,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,03,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,03,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,03,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,03,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,03,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,03,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,03,,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,04,01,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,04,02,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,04,03,0,1,1,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,04,04,0,1,1,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,04,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,04,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,04,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,04,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,04,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,04,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,04,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,04,,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,05,01,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,05,02,0,1,1,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,05,04,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,05,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,05,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,05,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,05,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,05,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,05,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,05,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,05,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,06,01,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,06,04,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,06,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,06,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,06,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,06,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,06,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,06,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,07,02,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,07,04,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,07,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,07,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,07,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,07,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,07,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,07,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,07,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,08,01,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,08,02,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,08,03,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,08,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,08,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,08,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,08,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,08,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,08,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,08,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,08,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,09,02,0,1,1,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,09,03,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,09,04,0,1,1,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento não criminal,Justiça Estadual,JE,RR,MUCAJAI,2782,COMARCA DE MUCAJAÍ,09,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
