sigla_tribunal,procedimento,ramo_justica,sigla_grau,uf_oj,municipio_oj,id_ultimo_oj,nome,mes_cnm1,mes_sent,casos_novos_2025,julgados_2025,prim_sent2025,suspensos_2025,dessobrestados_2025,cumprimento_meta1,distm2_a,julgm2_a,suspm2_a,cumprimento_meta2a,distm4_a,julgm4_a,suspm4_a,cumprimento_meta4a,distm4_b,julgm4_b,suspm4_b,cumprimento_meta4b,distm6_a,julgm6_a,suspm6_a,cumprimento_meta6a,distm7_a,julgm7_a,suspm7_a,cumprimento_meta7a,distm7_b,julgm7_b,suspm7_b,cumprimento_meta7,distm8_a,julgm8_a,suspm8_a,cumprimento_meta8a,distm8_b,julgm8_b,suspm8_b,cumprimento_meta8b,distm10_a,julgm10_a,suspm10_a,cumprimento_meta10a
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,06,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,06,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,07,01,0,94,94,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,07,02,0,119,119,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,07,03,0,22,22,0,7,314.285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,07,04,0,6,6,0,1,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,07,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,07,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,07,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,07,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,07,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,07,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,07,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,07,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,07,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,08,01,0,92,92,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,08,02,0,109,109,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,08,03,0,35,35,0,2,1750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,08,04,0,7,7,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,08,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,08,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,08,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,08,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,08,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,08,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,08,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,08,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,08,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,09,01,0,105,105,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,09,02,0,110,110,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,09,03,0,33,32,0,3,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,09,04,0,7,7,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,09,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,09,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,09,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,09,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,09,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,09,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,09,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,09,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,09,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,10,01,0,140,140,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,10,02,0,96,96,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,10,03,0,15,15,0,2,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,10,04,0,8,8,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,10,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,10,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,10,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,10,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,10,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,10,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,10,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,10,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,10,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,11,01,0,167,167,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,11,02,0,82,82,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,11,03,0,35,35,0,2,1750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,11,04,0,4,4,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,11,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,11,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,11,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,11,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,11,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,11,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,11,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,11,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,11,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,12,01,16,146,146,0,0,912.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,12,02,51,131,131,0,0,256.862745098039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,12,03,48,99,99,0,5,186.792452830189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,12,04,3,13,13,0,2,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,12,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,12,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,12,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,12,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,12,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,12,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,12,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,12,12,79,79,79,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,12,,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,,03,0,2,0,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,,04,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,87914,GABINETE DA MINISTRA DANIELA TEIXEIRA,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,88421,GABINETE DO DESEMBARGADOR CONVOCADO OTÁVIO DE ALMEIDA TOLEDO,01,01,117,117,117,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,88421,GABINETE DO DESEMBARGADOR CONVOCADO OTÁVIO DE ALMEIDA TOLEDO,01,02,382,452,451,0,0,118.324607329843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,88421,GABINETE DO DESEMBARGADOR CONVOCADO OTÁVIO DE ALMEIDA TOLEDO,01,03,149,164,163,0,0,110.06711409396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,88421,GABINETE DO DESEMBARGADOR CONVOCADO OTÁVIO DE ALMEIDA TOLEDO,01,04,1,1,1,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,88421,GABINETE DO DESEMBARGADOR CONVOCADO OTÁVIO DE ALMEIDA TOLEDO,01,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,88421,GABINETE DO DESEMBARGADOR CONVOCADO OTÁVIO DE ALMEIDA TOLEDO,01,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,88421,GABINETE DO DESEMBARGADOR CONVOCADO OTÁVIO DE ALMEIDA TOLEDO,01,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,88421,GABINETE DO DESEMBARGADOR CONVOCADO OTÁVIO DE ALMEIDA TOLEDO,01,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,88421,GABINETE DO DESEMBARGADOR CONVOCADO OTÁVIO DE ALMEIDA TOLEDO,01,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,88421,GABINETE DO DESEMBARGADOR CONVOCADO OTÁVIO DE ALMEIDA TOLEDO,01,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,88421,GABINETE DO DESEMBARGADOR CONVOCADO OTÁVIO DE ALMEIDA TOLEDO,01,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,88421,GABINETE DO DESEMBARGADOR CONVOCADO OTÁVIO DE ALMEIDA TOLEDO,01,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,88421,GABINETE DO DESEMBARGADOR CONVOCADO OTÁVIO DE ALMEIDA TOLEDO,01,,317,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,88421,GABINETE DO DESEMBARGADOR CONVOCADO OTÁVIO DE ALMEIDA TOLEDO,02,02,249,322,322,0,0,129.317269076305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,88421,GABINETE DO DESEMBARGADOR CONVOCADO OTÁVIO DE ALMEIDA TOLEDO,02,03,308,328,327,0,0,106.493506493507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,88421,GABINETE DO DESEMBARGADOR CONVOCADO OTÁVIO DE ALMEIDA TOLEDO,02,04,4,4,4,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,88421,GABINETE DO DESEMBARGADOR CONVOCADO OTÁVIO DE ALMEIDA TOLEDO,02,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,88421,GABINETE DO DESEMBARGADOR CONVOCADO OTÁVIO DE ALMEIDA TOLEDO,02,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,88421,GABINETE DO DESEMBARGADOR CONVOCADO OTÁVIO DE ALMEIDA TOLEDO,02,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ,Conhecimento criminal,Tribunais Superiores,SUP,DF,BRASÍLIA,88421,GABINETE DO DESEMBARGADOR CONVOCADO OTÁVIO DE ALMEIDA TOLEDO,02,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
